date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:25:41	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:25:57%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5ec98d6940423e17ef9753a7/1613375753822/Leisure_Center_Shot+3_0614.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5ec98d6940423e17ef9753a7/1613375753822/Leisure_Center_Shot+3_0614.10526f7.delayed	(from https://themarcus.com/portfolio/leisure-center)
19:25:41	35222/35222	---M--	200	added ('OK')	image/jpeg	etag:CJ3CwYGbie8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1ed2c63b-eede-4c30-8568-97a4105264cd/5711.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1ed2c63b-eede-4c30-8568-97a4105264cd/57119f6a.jpg	(from https://themarcus.com/portfolio/kenya-and-carmel)
19:25:41	289731/289731	---M--	200	added ('OK')	image/jpeg	etag:CKexz5fjxOsCEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1590267328817-X68ODMSD9H38MSGL3ZT4/Leisure_Center_Shot+3_0614.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1590267328817-X68ODMSD9H38MSGL3ZT4/Leisure_Center_Shot+3_061443a3.jpg	(from https://themarcus.com/portfolio/leisure-center)
19:25:42	5777/5777	---M--	200	added ('OK')	image/jpeg	etag:CO+uwarjxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267376091-18DNAIS9BW8PIIYR7Y4I/Leisure_Center_Shot+3_0570.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267376091-18DNAIS9BW8PIIYR7Y4I/Leisure_Center_Shot+3_05709f6a.jpg	(from https://themarcus.com/portfolio/leisure-center)
19:25:42	5882/5882	---M--	200	added ('OK')	image/jpeg	etag:COSx1KzjxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267379591-EV3H1NKO5WNZWDJCONDM/Leisure_Center_Shot+3_0587.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267379591-EV3H1NKO5WNZWDJCONDM/Leisure_Center_Shot+3_05879f6a.jpg	(from https://themarcus.com/portfolio/leisure-center)
19:25:43	5881/5881	---M--	200	added ('OK')	image/jpeg	etag:CKmcqc/jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267375528-PTDK5ST07LQG540NNGES/Leisure_Center_Shot+3_0644.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267375528-PTDK5ST07LQG540NNGES/Leisure_Center_Shot+3_06449f6a.jpg	(from https://themarcus.com/portfolio/leisure-center)
19:25:43	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:26:00%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/62f765847055dd3162e574cd/1660380644139/0163-4-dk-bw+6+Edited.JPG?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/62f765847055dd3162e574cd/1660380644139/0163-4-dk-bw+6+Edited26f7.JPG	(from https://themarcus.com/portfolio/rory)
19:25:44	10682/10682	---M--	200	added ('OK')	image/jpeg	etag:CMTY6s64w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/afe5bfdc-4430-49b0-9663-d7e100ebc03c/201901_ME_Optum_TV_02_7900.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/afe5bfdc-4430-49b0-9663-d7e100ebc03c/201901_ME_Optum_TV_02_79009f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:44	329342/329342	---M--	200	added ('OK')	image/jpeg	etag:CNyG6+63w/kCEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1660380630480-46SEWDXKBRSCIJG45X0P/0163-4-dk-bw+6+Edited.JPG?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1660380630480-46SEWDXKBRSCIJG45X0P/0163-4-dk-bw+6+Edited43a3.jpg	(from https://themarcus.com/portfolio/rory)
19:25:44	3891/3891	---M--	200	added ('OK')	image/jpeg	etag:CMrw//S4w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/b4d0f5a5-d510-4b58-be80-f2be69dc112b/201901_ME_Optum_TV_02_7896.tif+11+Edited.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/b4d0f5a5-d510-4b58-be80-f2be69dc112b/201901_ME_Optum_TV_02_7896.tif+11+Edited9f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:44	4581/4581	---M--	200	added ('OK')	image/jpeg	etag:CPmZyty5w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/914c1230-cafe-4be8-9506-7d1fc12702c9/0610-2_1+10+Edited.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/914c1230-cafe-4be8-9506-7d1fc12702c9/0610-2_1+10+Edited9f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:45	4717/4717	---M--	200	added ('OK')	image/jpeg	etag:CKyl98+5w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/3a5f0e4b-1b84-425d-a93c-4318f0d909f2/0498-1_1+9+Edited.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/3a5f0e4b-1b84-425d-a93c-4318f0d909f2/0498-1_1+9+Edited9f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:45	12046/12046	---M--	200	added ('OK')	image/jpeg	etag:CO2A6M65w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/33c39b46-58a3-42b5-8d20-5ec9e3f3de79/201901_ME_Optum_Hero_0466-1_1.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/33c39b46-58a3-42b5-8d20-5ec9e3f3de79/201901_ME_Optum_Hero_0466-1_19f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:45	5095/5095	---M--	200	added ('OK')	image/jpeg	etag:CLShu9G5w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/611c9d42-d89a-4b7e-af10-4f23aef77def/03_11526-1-Color_2+15+Edited.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/611c9d42-d89a-4b7e-af10-4f23aef77def/03_11526-1-Color_2+15+Edited9f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:45	4775/4775	---M--	200	added ('OK')	image/jpeg	etag:CLfx3dm5w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/73de766c-c170-4dce-85de-620e693855dc/0266-1-bw_1+2+Edited.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/73de766c-c170-4dce-85de-620e693855dc/0266-1-bw_1+2+Edited9f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:45	3592/3592	---M--	200	added ('OK')	image/jpeg	etag:CJ/8z8m5w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/bec6996e-509e-49af-a755-2fd15d90dd53/0161-2-bw_1+5+Edited.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/bec6996e-509e-49af-a755-2fd15d90dd53/0161-2-bw_1+5+Edited9f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:46	17347/17347	---M--	200	added ('OK')	image/jpeg	etag:CKeihdm5w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/c0e8d45f-eee7-4a20-8e8e-893c0f4cb309/0296-1_1.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/c0e8d45f-eee7-4a20-8e8e-893c0f4cb309/0296-1_19f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:46	4030/4030	---M--	200	added ('OK')	image/jpeg	etag:CJrK6Ny5w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/fd61f2ec-344a-4375-8356-31c2bf7e40cd/0492-1_1+8+Edited.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/fd61f2ec-344a-4375-8356-31c2bf7e40cd/0492-1_1+8+Edited9f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:46	4544/4544	---M--	200	added ('OK')	image/jpeg	etag:CPXZlNu5w/kCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/c0a81054-ff09-47d9-8aa3-689c23ba0489/201901_ME_Optum_TV_03_11448-1_2+14+Edited.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/c0a81054-ff09-47d9-8aa3-689c23ba0489/201901_ME_Optum_TV_03_11448-1_2+14+Edited9f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:47	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:26:04%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/602882b2de17a70f4203a0f8/1614576467337/MJ_1.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/602882b2de17a70f4203a0f8/1614576467337/MJ_126f7.jpg	(from https://themarcus.com/portfolio/michael-jordan)
19:25:47	24709/24709	---M--	200	added ('OK')	image/jpeg	etag:COqm2IOuju8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1614576457940-Z4GN0ACTFBIYOSXO2F5J/MJ_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1614576457940-Z4GN0ACTFBIYOSXO2F5J/MJ_19f6a.jpg	(from https://themarcus.com/portfolio/rory)
19:25:48	173851/173851	---M--	200	added ('OK')	image/jpeg	etag:CKX+3IOuju8CEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1614576457940-Z4GN0ACTFBIYOSXO2F5J/MJ_1.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1614576457940-Z4GN0ACTFBIYOSXO2F5J/MJ_143a3.jpg	(from https://themarcus.com/portfolio/michael-jordan)
19:25:48	25535/25535	---M--	200	added ('OK')	image/jpeg	etag:CKvju4qj6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613267849020-8AVYEZZH2C6Q2O19PDOK/MJ024_2020.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613267849020-8AVYEZZH2C6Q2O19PDOK/MJ024_20209f6a.jpg	(from https://themarcus.com/portfolio/michael-jordan)
19:25:49	27149/27149	---M--	200	added ('OK')	image/jpeg	etag:CMzP+4uj6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613267852085-GN7D1EARJOBDCIK26AZB/MJ053_2020.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613267852085-GN7D1EARJOBDCIK26AZB/MJ053_20209f6a.jpg	(from https://themarcus.com/portfolio/michael-jordan)
19:25:49	28141/28141	---M--	200	added ('OK')	image/jpeg	etag:CIOJ94yj6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613267852856-6QORSGMEHAZCYD95Y1NT/MJ058_2020.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613267852856-6QORSGMEHAZCYD95Y1NT/MJ058_20209f6a.jpg	(from https://themarcus.com/portfolio/michael-jordan)
19:25:50	27602/27602	---M--	200	added ('OK')	image/jpeg	etag:CPzgg9SWge8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/f200e149-0830-4da5-8788-646f9b3f6e14/_E__8710-1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/f200e149-0830-4da5-8788-646f9b3f6e14/_E__8710-19f6a.jpg	(from https://themarcus.com/portfolio/michael-jordan)
19:25:51	35360/35360	---M--	200	added ('OK')	image/jpeg	etag:CIjnrd+u5+4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236620119-T06YHE051WTH2X9PP67N/181219_ME_Bounce_06_2135-1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236620119-T06YHE051WTH2X9PP67N/181219_ME_Bounce_06_2135-19f6a.jpg	(from https://themarcus.com/portfolio/michael-jordan)
19:25:51	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:26:07%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/602808fadea9552bd29a514d/1613236631970/181219_ME_Bounce_06_2135-1.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/602808fadea9552bd29a514d/1613236631970/181219_ME_Bounce_06_2135-126f7.jpg	(from https://themarcus.com/portfolio/catrina-simone)
19:25:52	412976/412976	---M--	200	added ('OK')	image/jpeg	etag:CPHJqd+u5+4CEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1613236620119-T06YHE051WTH2X9PP67N/181219_ME_Bounce_06_2135-1.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1613236620119-T06YHE051WTH2X9PP67N/181219_ME_Bounce_06_2135-143a3.jpg	(from https://themarcus.com/portfolio/catrina-simone)
19:25:53	34461/34461	---M--	200	added ('OK')	image/jpeg	etag:COTYocGu5+4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236557353-274K6MQOBR2L18AMAW2R/181219_ME_Bounce_06_1542-1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236557353-274K6MQOBR2L18AMAW2R/181219_ME_Bounce_06_1542-19f6a.jpg	(from https://themarcus.com/portfolio/catrina-simone)
19:25:53	30897/30897	---M--	200	added ('OK')	image/jpeg	etag:COr668Ou5+4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236557796-JRRPLS94Z49XLSJ7ASHB/181219_ME_Bounce_06_1535-1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236557796-JRRPLS94Z49XLSJ7ASHB/181219_ME_Bounce_06_1535-19f6a.jpg	(from https://themarcus.com/portfolio/catrina-simone)
19:25:53	30918/30918	---M--	200	added ('OK')	image/jpeg	etag:CKCHhsGu5+4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236556036-649P1OMOTQGW4IDQSGUJ/181219_ME_Bounce_06_2175.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236556036-649P1OMOTQGW4IDQSGUJ/181219_ME_Bounce_06_21759f6a.jpg	(from https://themarcus.com/portfolio/catrina-simone)
19:25:54	26484/26484	---M--	200	added ('OK')	image/jpeg	etag:CIScp8Su5+4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236558708-VO0RBDF6895XIFB0EPFG/Portraits.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613236558708-VO0RBDF6895XIFB0EPFG/Portraits9f6a.jpg	(from https://themarcus.com/portfolio/catrina-simone)
19:25:54	28742/28742	---M--	200	added ('OK')	image/jpeg	etag:COnu1sC9ju8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/e6af21e8-7a24-423e-b996-f037c2916fcb/181219_ME_Bounce_06_2253-1_2.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/e6af21e8-7a24-423e-b996-f037c2916fcb/181219_ME_Bounce_06_2253-1_29f6a.jpg	(from https://themarcus.com/portfolio/catrina-simone)
19:25:56	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2027%20Oct%202022%2014:26:12%20UTC	https://themarcus.com/%22https://player.vimeo.com/video/516001680?h=299f37954b&amp;app_id=122963\%22	E:/waheed/project_website/themarcus.com/_https_/player.vimeo.com/video/516001680.1268501.delayed	(from https://themarcus.com/portfolio/catrina-simone)
19:25:59	32926/32926	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22b8419ce2c65d73787347132767771ecc%22	https://themarcus.com/portfolio/%22https://player.vimeo.com/video/516001680?h=299f37954b&app_id=122963%22	E:/waheed/project_website/themarcus.com/portfolio/_https_/player.vimeo.com/video/516001680.127796b.delayed	(from https://themarcus.com/portfolio/catrina-simone)
19:25:59	39014/39014	---M--	200	added ('OK')	image/jpeg	etag:CI6Ukp7m6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613285874419-F6PBALQS7V6LBVRLU2XF/0808_Cover_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613285874419-F6PBALQS7V6LBVRLU2XF/0808_Cover_19f6a.jpg	(from https://themarcus.com/portfolio/catrina-simone)
19:26:00	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:26:17%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5ec98cd995a4d74aea05ffe7/1613285887129/0808_Cover_1.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5ec98cd995a4d74aea05ffe7/1613285887129/0808_Cover_126f7.jpg	(from https://themarcus.com/portfolio/kyle-and-demar)
19:26:01	385358/385358	---M--	200	added ('OK')	image/jpeg	etag:CI/OjJ7m6O4CEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1613285874419-F6PBALQS7V6LBVRLU2XF/0808_Cover_1.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1613285874419-F6PBALQS7V6LBVRLU2XF/0808_Cover_143a3.jpg	(from https://themarcus.com/portfolio/kyle-and-demar)
19:26:01	7252/7252	---M--	200	added ('OK')	image/jpeg	etag:CMyy3q78x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267191489-ITSMW9XUIV6ZXVC7EU53/0404.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267191489-ITSMW9XUIV6ZXVC7EU53/04049f6a.jpg	(from https://themarcus.com/portfolio/kyle-and-demar)
19:26:02	11849/11849	---M--	200	added ('OK')	image/jpeg	etag:CKO9qq38x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267191669-7YN01O42N4DGB8FRCNK3/0808-COVERPROMO.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267191669-7YN01O42N4DGB8FRCNK3/0808-COVERPROMO9f6a.jpg	(from https://themarcus.com/portfolio/kyle-and-demar)
19:26:02	7297/7297	---M--	200	added ('OK')	image/jpeg	etag:CJC91rD8x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267190715-B0W86Y6XH378BVYYWUGG/1084.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267190715-B0W86Y6XH378BVYYWUGG/10849f6a.jpg	(from https://themarcus.com/portfolio/kyle-and-demar)
19:26:03	6629/6629	---M--	200	added ('OK')	image/jpeg	etag:CLXE+vPixOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267187563-EYXGWHITC70PDMMITVFN/1438.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590267187563-EYXGWHITC70PDMMITVFN/14389f6a.jpg	(from https://themarcus.com/portfolio/kyle-and-demar)
19:26:03	32801/32801	---M--	200	added ('OK')	image/jpeg	etag:CPi06bzm6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613285939839-UVDJNK92KW6EJ9OZP6E1/0641_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613285939839-UVDJNK92KW6EJ9OZP6E1/0641_19f6a.jpg	(from https://themarcus.com/portfolio/kyle-and-demar)
19:26:03	8866/8866	---M--	200	added ('OK')	image/jpeg	etag:CIXXh7H8x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590263909770-OQC62GDXK921H5VU9M6D/ClermontTwins_Look+3_0426_02.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590263909770-OQC62GDXK921H5VU9M6D/ClermontTwins_Look+3_0426_029f6a.jpg	(from https://themarcus.com/portfolio/kyle-and-demar)
19:26:05	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:26:21%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5eb9677cef4eb24f7a588aab/1590265037932/ClermontTwins_Look+3_0426_02.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5eb9677cef4eb24f7a588aab/1590265037932/ClermontTwins_Look+3_0426_0226f7.jpg	(from https://themarcus.com/portfolio/clermont-twins)
19:26:05	787895/787895	---M--	200	added ('OK')	image/jpeg	etag:CLDgkLH8x+sCEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1590263909770-OQC62GDXK921H5VU9M6D/ClermontTwins_Look+3_0426_02.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1590263909770-OQC62GDXK921H5VU9M6D/ClermontTwins_Look+3_0426_0243a3.jpg	(from https://themarcus.com/portfolio/clermont-twins)
19:26:05	6565/6565	---M--	200	added ('OK')	image/jpeg	etag:CMvHt6/8x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265003441-4B8VNMM8IT1ITMUJ6E0E/ClermontTwins_Look+3_0393_02.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265003441-4B8VNMM8IT1ITMUJ6E0E/ClermontTwins_Look+3_0393_029f6a.jpg	(from https://themarcus.com/portfolio/clermont-twins)
19:26:06	6778/6778	---M--	200	added ('OK')	image/jpeg	etag:CIjKxrT8x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590264997446-22OONBC08L9AEJ19DYDH/ClermontTwins_Look+7_1427_02+copy.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590264997446-22OONBC08L9AEJ19DYDH/ClermontTwins_Look+7_1427_02+copy9f6a.jpg	(from https://themarcus.com/portfolio/clermont-twins)
19:26:06	6222/6222	---M--	200	added ('OK')	image/jpeg	etag:CJD6rq7jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265000143-HZEN5UZPJN6A0T0GMDCB/ClermontTwins_Look+7_1464_03+copy.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265000143-HZEN5UZPJN6A0T0GMDCB/ClermontTwins_Look+7_1464_03+copy9f6a.jpg	(from https://themarcus.com/portfolio/clermont-twins)
19:26:06	6060/6060	---M--	200	added ('OK')	image/jpeg	etag:CL+m/q7jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265004232-0H8X9NLG75BYNXNQBAVE/ClermontTwins_Look+7_1539_03.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265004232-0H8X9NLG75BYNXNQBAVE/ClermontTwins_Look+7_1539_039f6a.jpg	(from https://themarcus.com/portfolio/clermont-twins)
19:26:07	6972/6972	---M--	200	added ('OK')	image/jpeg	etag:CMrprqvjxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265006792-IYNG19CYWA3J4UFSKZ2C/ClermontTwins_Look+7_1633_02.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265006792-IYNG19CYWA3J4UFSKZ2C/ClermontTwins_Look+7_1633_029f6a.jpg	(from https://themarcus.com/portfolio/clermont-twins)
19:26:07	6228/6228	---M--	200	added ('OK')	image/jpeg	etag:CMWMgLD8x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265006888-MR3GBHPHKLRY8XN6Q0L5/ClermontTwins_Look+7_1673_01.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265006888-MR3GBHPHKLRY8XN6Q0L5/ClermontTwins_Look+7_1673_019f6a.jpg	(from https://themarcus.com/portfolio/clermont-twins)
